    dBdt_X    dBdt_Z
 2.01165e-12  2.16001e-12 
 1.28426e-12  1.37582e-12 
 7.96389e-13  8.90291e-13 
 4.66216e-13  5.72429e-13 
 2.52066e-13  3.63624e-13 
 1.24980e-13  2.30319e-13 
 5.60086e-14  1.45387e-13 
-9.99900e+03  2.36521e-09 
-9.99900e+03  1.91096e-09 
-9.99900e+03  1.60831e-09 
-9.99900e+03  1.35521e-09 
-9.99900e+03  1.15456e-09 
-9.99900e+03  9.70784e-10 
-9.99900e+03  8.36725e-10 
-9.99900e+03  7.08384e-10 
-9.99900e+03  6.14662e-10 
-9.99900e+03  5.31141e-10 
-9.99900e+03  4.54018e-10 
-9.99900e+03  3.87870e-10 
-9.99900e+03  3.28961e-10 
 4.61439e-11  2.78478e-10 
 4.21320e-11  2.33202e-10 
 3.82560e-11  1.94250e-10 
 3.44099e-11  1.59731e-10 
 3.07156e-11  1.30771e-10 
 2.71168e-11  1.05656e-10 
 2.36507e-11  8.43538e-11 
 2.02575e-11  6.58940e-11 
 1.69882e-11  5.02955e-11 
 1.39421e-11  3.75240e-11 
 1.11611e-11  2.73208e-11 
 8.79219e-12  1.97598e-11 
 6.72821e-12  1.39011e-11 
 4.96850e-12  9.42084e-12 
 3.53991e-12  6.19714e-12 
 2.41961e-12  3.95895e-12 
 1.57568e-12  2.46056e-12 
 9.72968e-13  1.51081e-12 
 5.82623e-13  9.55226e-13 
 3.40329e-13  6.27526e-13 
 1.87435e-13  4.18312e-13 
 9.47030e-14  2.80650e-13 
 4.37188e-14  1.89762e-13 
 1.82378e-14  1.27809e-13 
-9.99900e+03  2.26103e-09 
-9.99900e+03  1.81371e-09 
-9.99900e+03  1.51877e-09 
-9.99900e+03  1.27399e-09 
-9.99900e+03  1.08114e-09 
-9.99900e+03  9.05156e-10 
-9.99900e+03  7.77199e-10 
-9.99900e+03  6.55080e-10 
-9.99900e+03  5.66314e-10 
-9.99900e+03  4.87492e-10 
-9.99900e+03  4.15006e-10 
-9.99900e+03  3.53169e-10 
-9.99900e+03  2.98347e-10 
 3.27769e-11  2.51597e-10 
 2.97030e-11  2.09869e-10 
 2.67983e-11  1.74125e-10 
 2.39716e-11  1.42581e-10 
 2.13029e-11  1.16250e-10 
 1.87269e-11  9.35131e-11 
 1.62597e-11  7.43221e-11 
 1.38501e-11  5.77752e-11 
 1.15313e-11  4.38734e-11 
 9.37403e-12  3.25604e-11 
 7.41152e-12  2.35830e-11 
 5.75405e-12  1.69790e-11 
 4.32730e-12  1.18947e-11 
 3.12930e-12  8.03029e-12 
 2.17741e-12  5.26902e-12 
 1.45036e-12  3.36539e-12 
 9.18655e-13  2.09949e-12 
 5.51784e-13  1.30197e-12 
 3.22709e-13  8.36721e-13 
 1.85063e-13  5.61044e-13 
 1.00447e-13  3.82796e-13 
 5.02247e-14  2.63077e-13 
 2.31746e-14  1.81673e-13 
 9.86959e-15  1.24349e-13 
-9.99900e+03  2.13508e-09 
-9.99900e+03  1.69836e-09 
-9.99900e+03  1.41413e-09 
-9.99900e+03  1.18052e-09 
-9.99900e+03  9.97899e-10 
-9.99900e+03  8.31986e-10 
-9.99900e+03  7.11755e-10 
-9.99900e+03  5.97342e-10 
-9.99900e+03  5.14524e-10 
-9.99900e+03  4.41227e-10 
-9.99900e+03  3.74087e-10 
-9.99900e+03  3.17115e-10 
-9.99900e+03  2.66836e-10 
 1.48947e-11  2.24179e-10 
 1.35721e-11  1.86290e-10 
 1.23283e-11  1.53978e-10 
 1.11200e-11  1.25584e-10 
 9.96608e-12  1.01999e-10 
 8.82800e-12  8.17196e-11 
 7.70326e-12  6.46853e-11 
 6.56882e-12  5.00707e-11 
 5.44122e-12  3.78628e-11 
 4.36467e-12  2.79880e-11 
 3.36897e-12  2.02028e-11 
 2.52728e-12  1.45142e-11 
 1.81363e-12  1.01577e-11 
 1.23067e-12  6.86113e-12 
 7.88984e-13  4.51523e-12 
 4.74073e-13  2.90253e-12 
 2.63626e-13  1.83115e-12 
 1.35393e-13  1.15480e-12 
 6.72568e-14  7.57276e-13 
 3.30398e-14  5.18304e-13 
 1.54879e-14  3.60741e-13 
 6.85100e-15  2.52438e-13 
 3.14529e-15  1.76789e-13 
 1.69927e-15  1.22179e-13 
-9.99900e+03  2.03964e-09 
-9.99900e+03  1.61299e-09 
-9.99900e+03  1.33777e-09 
-9.99900e+03  1.11313e-09 
-9.99900e+03  9.38524e-10 
-9.99900e+03  7.80392e-10 
-9.99900e+03  6.66060e-10 
-9.99900e+03  5.57454e-10 
-9.99900e+03  4.79035e-10 
-9.99900e+03  4.09773e-10 
-9.99900e+03  3.46487e-10 
-9.99900e+03  2.92972e-10 
-9.99900e+03  2.45888e-10 
 3.93535e-12  2.06081e-10 
 3.59644e-12  1.70843e-10 
 3.31244e-12  1.40884e-10 
 3.05978e-12  1.14635e-10 
 2.81792e-12  9.29016e-11 
 2.55757e-12  7.42667e-11 
 2.26320e-12  5.86623e-11 
 1.92635e-12  4.53169e-11 
 1.55166e-12  3.42096e-11 
 1.16413e-12  2.52586e-11 
 7.88778e-13  1.82288e-11 
 4.72278e-13  1.31102e-11 
 2.17704e-13  9.19844e-12 
 2.98824e-14  6.24144e-12 
-8.53272e-14  4.13632e-12 
-1.37941e-13  2.68540e-12 
-1.45137e-13  1.71644e-12 
-1.23348e-13  1.09907e-12 
-9.09162e-14  7.31051e-13 
-6.08068e-14  5.06024e-13 
-3.67950e-14  3.55217e-13 
-1.97339e-14  2.50069e-13 
-9.05908e-15  1.75715e-13 
-3.22817e-15  1.21610e-13 
-9.99900e+03  1.98007e-09 
-9.99900e+03  1.56125e-09 
-9.99900e+03  1.29210e-09 
-9.99900e+03  1.07247e-09 
-9.99900e+03  9.00982e-10 
-9.99900e+03  7.44467e-10 
-9.99900e+03  6.30210e-10 
-9.99900e+03  5.20756e-10 
-9.99900e+03  4.41453e-10 
-9.99900e+03  3.71697e-10 
-9.99900e+03  3.08583e-10 
-9.99900e+03  2.56277e-10 
-9.99900e+03  2.11283e-10 
-1.15046e-11  1.74350e-10 
-9.22185e-12  1.42675e-10 
-7.19061e-12  1.16509e-10 
-5.41927e-12  9.41386e-11 
-4.04464e-12  7.59824e-11 
-2.97024e-12  6.05733e-11 
-2.18200e-12  4.77517e-11 
-1.60483e-12  3.68236e-11 
-1.21017e-12  2.77496e-11 
-9.53526e-13  2.04544e-11 
-7.89918e-13  1.47453e-11 
-6.81433e-13  1.06109e-11 
-5.89427e-13  7.46827e-12 
-5.01593e-13  5.10373e-12 
-4.12969e-13  3.42601e-12 
-3.23802e-13  2.26885e-12 
-2.39142e-13  1.49066e-12 
-1.64153e-13  9.86389e-13 
-1.05931e-13  6.76714e-13 
-6.47772e-14  4.80109e-13 
-3.64528e-14  3.43475e-13 
-1.82143e-14  2.45152e-13 
-7.73471e-15  1.73696e-13 
-2.42484e-15  1.20742e-13 
-9.99900e+03  1.89376e-09 
-9.99900e+03  1.48621e-09 
-9.99900e+03  1.22656e-09 
-9.99900e+03  1.01617e-09 
-9.99900e+03  8.52957e-10 
-9.99900e+03  7.04556e-10 
-9.99900e+03  5.96496e-10 
-9.99900e+03  4.93100e-10 
-9.99900e+03  4.18186e-10 
-9.99900e+03  3.52244e-10 
-9.99900e+03  2.92515e-10 
-9.99900e+03  2.42928e-10 
-9.99900e+03  2.00209e-10 
-1.67913e-11  1.65089e-10 
-1.41936e-11  1.34938e-10 
-1.17771e-11  1.10026e-10 
-9.55600e-12  8.87463e-11 
-7.69932e-12  7.15134e-11 
-6.13564e-12  5.69255e-11 
-4.87271e-12  4.48249e-11 
-3.83847e-12  3.45428e-11 
-3.01858e-12  2.60321e-11 
-2.38351e-12  1.92083e-11 
-1.89252e-12  1.38793e-11 
-1.52101e-12  1.00234e-11 
-1.21052e-12  7.09020e-12 
-9.44049e-13  4.87856e-12 
-7.16607e-13  3.30261e-12 
-5.23095e-13  2.20834e-12 
-3.63034e-13  1.46578e-12 
-2.36652e-13  9.78757e-13 
-1.46882e-13  6.75497e-13 
-8.72373e-14  4.80642e-13 
-4.79059e-14  3.44145e-13 
-2.34018e-14  2.45504e-13 
-9.75626e-15  1.73721e-13 
-3.03525e-15  1.20587e-13 
-9.99900e+03  1.78391e-09 
-9.99900e+03  1.39578e-09 
-9.99900e+03  1.14988e-09 
-9.99900e+03  9.51607e-10 
-9.99900e+03  7.98523e-10 
-9.99900e+03  6.59730e-10 
-9.99900e+03  5.58855e-10 
-9.99900e+03  4.62412e-10 
-9.99900e+03  3.92513e-10 
-9.99900e+03  3.30931e-10 
-9.99900e+03  2.75078e-10 
-9.99900e+03  2.28612e-10 
-9.99900e+03  1.88503e-10 
-1.94790e-11  1.55455e-10 
-1.68527e-11  1.27029e-10 
-1.43303e-11  1.03514e-10 
-1.19348e-11  8.34198e-11 
-9.85076e-12  6.71609e-11 
-8.03335e-12  5.34180e-11 
-6.50715e-12  4.20421e-11 
-5.20791e-12  3.23971e-11 
-4.13303e-12  2.44324e-11 
-3.26576e-12  1.80593e-11 
-2.57090e-12  1.30891e-11 
-2.03453e-12  9.49300e-12 
-1.58720e-12  6.75333e-12 
-1.20939e-12  4.68158e-12 
-8.96241e-13  3.19753e-12 
-6.39158e-13  2.15908e-12 
-4.33879e-13  1.44735e-12 
-2.77257e-13  9.74568e-13 
-1.69311e-13  6.76051e-13 
-9.92333e-14  4.82064e-13 
-5.38150e-14  3.45228e-13 
-2.59220e-14  2.46027e-13 
-1.06196e-14  1.73810e-13 
-3.20059e-15  1.20456e-13 
-9.99900e+03  1.71370e-09 
-9.99900e+03  1.33608e-09 
-9.99900e+03  1.09845e-09 
-9.99900e+03  9.07868e-10 
-9.99900e+03  7.61447e-10 
-9.99900e+03  6.29092e-10 
-9.99900e+03  5.33094e-10 
-9.99900e+03  4.41411e-10 
-9.99900e+03  3.74966e-10 
-9.99900e+03  3.16396e-10 
-9.99900e+03  2.63222e-10 
-9.99900e+03  2.18913e-10 
-9.99900e+03  1.80604e-10 
-2.06292e-11  1.48981e-10 
-1.80996e-11  1.21735e-10 
-1.56085e-11  9.91707e-11 
-1.31865e-11  7.98793e-11 
-1.10229e-11  6.42768e-11 
-9.09505e-12  5.11022e-11 
-7.43903e-12  4.02130e-11 
-5.99919e-12  3.09954e-11 
-4.78173e-12  2.33965e-11 
-3.78006e-12  1.73245e-11 
-2.96448e-12  1.25930e-11 
-2.32945e-12  9.16815e-12 
-1.80026e-12  6.55441e-12 
-1.35631e-12  4.57208e-12 
-9.93024e-13  3.14504e-12 
-6.99596e-13  2.13950e-12 
-4.69218e-13  1.44441e-12 
-2.96455e-13  9.77859e-13 
-1.79266e-13  6.80140e-13 
-1.04156e-13  4.85167e-13 
-5.59613e-14  3.47092e-13 
-2.66236e-14  2.46903e-13 
-1.06891e-14  1.74068e-13 
-3.05916e-15  1.20418e-13 
-9.99900e+03  1.61391e-09 
-9.99900e+03  1.25751e-09 
-9.99900e+03  1.03310e-09 
-9.99900e+03  8.52914e-10 
-9.99900e+03  7.14704e-10 
-9.99900e+03  5.90292e-10 
-9.99900e+03  5.00518e-10 
-9.99900e+03  4.15123e-10 
-9.99900e+03  3.53332e-10 
-9.99900e+03  2.98789e-10 
-9.99900e+03  2.49111e-10 
-9.99900e+03  2.07453e-10 
-9.99900e+03  1.71190e-10 
-1.66915e-11  1.40998e-10 
-1.46152e-11  1.14760e-10 
-1.25455e-11  9.28820e-11 
-1.05034e-11  7.41013e-11 
-8.64955e-12  5.89259e-11 
-6.98166e-12  4.61836e-11 
-5.54305e-12  3.57641e-11 
-4.29669e-12  2.70700e-11 
-3.25775e-12  2.00420e-11 
-2.42626e-12  1.45551e-11 
-1.77988e-12  1.03946e-11 
-1.31115e-12  7.47209e-12 
-9.49301e-13  5.29603e-12 
-6.69010e-13  3.68017e-12 
-4.59927e-13  2.53966e-12 
-3.05821e-13  1.74716e-12 
-1.94470e-13  1.20272e-12 
-1.17259e-13  8.35988e-13 
-6.83336e-14  5.98016e-13 
-3.85486e-14  4.37766e-13 
-2.01253e-14  3.20634e-13 
-9.21061e-15  2.32841e-13 
-3.42050e-15  1.66829e-13 
-7.05268e-16  1.16755e-13 
-9.99900e+03  1.54019e-09 
-9.99900e+03  1.19639e-09 
-9.99900e+03  9.81416e-10 
-9.99900e+03  8.09552e-10 
-9.99900e+03  6.78110e-10 
-9.99900e+03  5.59942e-10 
-9.99900e+03  4.74745e-10 
-9.99900e+03  3.93756e-10 
-9.99900e+03  3.35190e-10 
-9.99900e+03  2.83508e-10 
-9.99900e+03  2.36443e-10 
-9.99900e+03  1.96972e-10 
-9.99900e+03  1.62602e-10 
-1.63111e-11  1.33973e-10 
-1.43962e-11  1.09077e-10 
-1.24553e-11  8.83043e-11 
-1.05134e-11  7.04644e-11 
-8.72424e-12  5.60450e-11 
-7.09540e-12  4.39374e-11 
-5.67278e-12  3.40388e-11 
-4.42555e-12  2.57814e-11 
-3.37263e-12  1.91085e-11 
-2.51972e-12  1.38999e-11 
-1.84914e-12  9.95002e-12 
-1.35864e-12  7.17339e-12 
-9.78668e-13  5.10298e-12 
-6.84421e-13  3.56233e-12 
-4.65934e-13  2.47125e-12 
-3.06297e-13  1.70959e-12 
-1.92265e-13  1.18340e-12 
-1.14292e-13  8.26517e-13 
-6.56136e-14  5.93248e-13 
-3.63836e-14  4.35208e-13 
-1.85293e-14  3.19199e-13 
-8.09399e-15  2.31999e-13 
-2.66839e-15  1.66302e-13 
-2.12982e-16  1.16413e-13 
-9.99900e+03  1.44969e-09 
-9.99900e+03  1.12549e-09 
-9.99900e+03  9.23262e-10 
-9.99900e+03  7.61845e-10 
-9.99900e+03  6.38464e-10 
-9.99900e+03  5.27509e-10 
-9.99900e+03  4.47467e-10 
-9.99900e+03  3.71336e-10 
-9.99900e+03  3.16250e-10 
-9.99900e+03  2.67623e-10 
-9.99900e+03  2.23323e-10 
-9.99900e+03  1.86148e-10 
-9.99900e+03  1.53761e-10 
-1.39793e-11  1.26763e-10 
-1.25402e-11  1.03267e-10 
-1.10008e-11  8.36476e-11 
-9.40278e-12  6.67862e-11 
-7.88446e-12  5.31486e-11 
-6.47441e-12  4.16929e-11 
-5.22080e-12  3.23241e-11 
-4.10533e-12  2.45068e-11 
-3.15007e-12  1.81880e-11 
-2.36636e-12  1.32540e-11 
-1.74297e-12  9.51030e-12 
-1.28256e-12  6.87570e-12 
-9.23818e-13  4.90821e-12 
-6.45081e-13  3.44117e-12 
-4.37832e-13  2.39898e-12 
-2.86557e-13  1.66845e-12 
-1.78795e-13  1.16120e-12 
-1.05427e-13  8.15005e-13 
-5.98745e-14  5.87162e-13 
-3.26891e-14  4.31852e-13 
-1.62017e-14  3.17319e-13 
-6.66003e-15  2.30934e-13 
-1.79039e-15  1.65676e-13 
 3.24963e-16  1.16033e-13 
-9.99900e+03  1.37385e-09 
-9.99900e+03  1.06365e-09 
-9.99900e+03  8.71526e-10 
-9.99900e+03  7.18841e-10 
-9.99900e+03  6.02453e-10 
-9.99900e+03  4.97880e-10 
-9.99900e+03  4.22461e-10 
-9.99900e+03  3.50724e-10 
-9.99900e+03  2.98809e-10 
-9.99900e+03  2.52972e-10 
-9.99900e+03  2.11202e-10 
-9.99900e+03  1.76136e-10 
-9.99900e+03  1.45571e-10 
-1.26748e-11  1.20076e-10 
-1.14999e-11  9.78727e-11 
-1.01878e-11  7.93206e-11 
-8.78706e-12  6.33663e-11 
-7.42511e-12  5.04551e-11 
-6.14101e-12  3.96056e-11 
-4.98353e-12  3.07301e-11 
-3.94149e-12  2.33228e-11 
-3.03886e-12  1.73336e-11 
-2.29073e-12  1.26553e-11 
-1.69015e-12  9.10319e-12 
-1.24335e-12  6.60042e-12 
-8.93922e-13  4.72830e-12 
-6.22043e-13  3.32937e-12 
-4.20082e-13  2.33235e-12 
-2.73165e-13  1.63050e-12 
-1.69048e-13  1.14069e-12 
-9.86510e-14  8.04327e-13 
-5.52947e-14  5.81470e-13 
-2.96370e-14  4.28676e-13 
-1.42160e-14  3.15511e-13 
-5.39651e-15  2.29889e-13 
-9.92421e-16  1.65050e-13 
 8.27874e-16  1.15647e-13 
-9.99900e+03  1.29849e-09 
-9.99900e+03  1.00518e-09 
-9.99900e+03  8.23771e-10 
-9.99900e+03  6.79774e-10 
-9.99900e+03  5.70066e-10 
-9.99900e+03  4.71467e-10 
-9.99900e+03  4.00311e-10 
-9.99900e+03  3.32575e-10 
-9.99900e+03  2.83508e-10 
-9.99900e+03  2.40160e-10 
-9.99900e+03  2.00633e-10 
-9.99900e+03  1.67424e-10 
-9.99900e+03  1.38458e-10 
-1.00558e-11  1.14279e-10 
-9.36391e-12  9.32057e-11 
-8.46589e-12  7.55853e-11 
-7.42699e-12  6.04220e-11 
-6.35905e-12  4.81424e-11 
-5.32028e-12  3.78182e-11 
-4.36028e-12  2.93682e-11 
-3.47949e-12  2.23126e-11 
-2.70352e-12  1.66048e-11 
-2.05124e-12  1.21437e-11 
-1.52106e-12  8.75367e-12 
-1.12250e-12  6.36229e-12 
-8.08650e-13  4.57094e-12 
-5.63251e-13  3.23000e-12 
-3.80257e-13  2.27186e-12 
-2.46830e-13  1.59513e-12 
-1.52183e-13  1.12094e-12 
-8.82003e-14  7.93669e-13 
-4.88563e-14  5.75628e-13 
-2.56517e-14  4.25366e-13 
-1.17868e-14  3.13626e-13 
-3.94158e-15  2.28816e-13 
-1.18938e-16  1.64425e-13 
 1.35765e-15  1.15274e-13 
-9.99900e+03  1.23297e-09 
-9.99900e+03  9.49116e-10 
-9.99900e+03  7.76115e-10 
-9.99900e+03  6.39969e-10 
-9.99900e+03  5.36701e-10 
-9.99900e+03  4.43937e-10 
-9.99900e+03  3.76941e-10 
-9.99900e+03  3.13103e-10 
-9.99900e+03  2.66840e-10 
-9.99900e+03  2.25980e-10 
-9.99900e+03  1.88745e-10 
-9.99900e+03  1.57495e-10 
-9.99900e+03  1.30262e-10 
-7.73977e-12  1.07551e-10 
-7.43655e-12  8.77692e-11 
-6.88226e-12  7.12328e-11 
-6.15250e-12  5.70007e-11 
-5.34355e-12  4.54683e-11 
-4.52598e-12  3.57652e-11 
-3.74814e-12  2.78154e-11 
-3.01906e-12  2.11700e-11 
-2.36462e-12  1.57866e-11 
-1.80586e-12  1.15725e-11 
-1.34548e-12  8.36444e-12 
-9.95438e-13  6.09660e-12 
-7.17824e-13  4.39428e-12 
-4.99741e-13  3.11717e-12 
-3.36631e-13  2.20200e-12 
-2.17613e-13  1.55335e-12 
-1.33275e-13  1.09698e-12 
-7.64189e-14  7.80396e-13 
-4.16119e-14  5.68227e-13 
-2.12105e-14  4.21166e-13 
-9.12709e-15  3.11274e-13 
-2.38983e-15  2.27531e-13 
 7.84037e-16  1.63723e-13 
 1.88956e-15  1.14886e-13 
-9.99900e+03  1.17659e-09 
-9.99900e+03  9.04052e-10 
-9.99900e+03  7.38540e-10 
-9.99900e+03  6.08747e-10 
-9.99900e+03  5.10590e-10 
-9.99900e+03  4.22526e-10 
-9.99900e+03  3.58947e-10 
-9.99900e+03  2.98353e-10 
-9.99900e+03  2.54411e-10 
-9.99900e+03  2.15579e-10 
-9.99900e+03  1.80171e-10 
-9.99900e+03  1.50429e-10 
-9.99900e+03  1.24494e-10 
-5.42105e-12  1.02849e-10 
-5.53259e-12  8.39822e-11 
-5.33511e-12  6.82001e-11 
-4.91882e-12  5.46085e-11 
-4.36690e-12  4.35881e-11 
-3.76594e-12  3.43111e-11 
-3.16468e-12  2.67065e-11 
-2.58182e-12  2.03467e-11 
-2.04417e-12  1.51918e-11 
-1.57537e-12  1.11539e-11 
-1.18229e-12  8.07760e-12 
-8.79079e-13  5.90035e-12 
-6.36280e-13  4.26388e-12 
-4.44144e-13  3.03420e-12 
-2.99514e-13  2.15100e-12 
-1.93461e-13  1.52316e-12 
-1.18054e-13  1.07988e-12 
-6.71071e-14  7.71021e-13 
-3.59099e-14  5.63011e-13 
-1.76766e-14  4.18175e-13 
-6.95441e-15  3.09554e-13 
-1.06700e-15  2.26544e-13 
 1.59668e-15  1.63144e-13 
 2.39518e-15  1.14539e-13 
-9.99900e+03  1.12239e-09 
-9.99900e+03  8.58620e-10 
-9.99900e+03  6.99665e-10 
-9.99900e+03  5.75853e-10 
-9.99900e+03  4.82771e-10 
-9.99900e+03  3.99513e-10 
-9.99900e+03  3.39506e-10 
-9.99900e+03  2.82348e-10 
-9.99900e+03  2.40892e-10 
-9.99900e+03  2.04244e-10 
-9.99900e+03  1.70810e-10 
-9.99900e+03  1.42707e-10 
-9.99900e+03  1.18184e-10 
-3.91584e-12  9.77008e-11 
-4.27885e-12  7.98333e-11 
-4.30480e-12  6.48762e-11 
-4.08984e-12  5.19863e-11 
-3.70651e-12  4.15271e-11 
-3.24938e-12  3.27174e-11 
-2.76645e-12  2.54917e-11 
-2.28214e-12  1.94452e-11 
-1.82351e-12  1.45408e-11 
-1.41570e-12  1.06962e-11 
-1.06829e-12  7.76409e-12 
-7.96960e-13  5.68597e-12 
-5.77968e-13  4.12149e-12 
-4.03715e-13  2.94362e-12 
-2.71985e-13  2.09533e-12 
-1.75150e-13  1.49021e-12 
-1.06230e-13  1.06120e-12 
-5.96866e-14  7.60769e-13 
-3.12540e-14  5.57298e-13 
-1.47228e-14  4.14891e-13 
-5.09245e-15  3.07659e-13 
 9.88021e-17  2.25452e-13 
 2.33373e-15  1.62502e-13 
 2.86630e-15  1.14153e-13 
-9.99900e+03  1.07997e-09 
-9.99900e+03  8.23936e-10 
-9.99900e+03  6.70190e-10 
-9.99900e+03  5.50932e-10 
-9.99900e+03  4.61666e-10 
-9.99900e+03  3.82030e-10 
-9.99900e+03  3.24728e-10 
-9.99900e+03  2.70184e-10 
-9.99900e+03  2.30625e-10 
-9.99900e+03  1.95643e-10 
-9.99900e+03  1.63715e-10 
-9.99900e+03  1.36859e-10 
-9.99900e+03  1.13411e-10 
-2.15887e-12  9.38120e-11 
-2.82331e-12  7.67033e-11 
-3.11252e-12  6.23721e-11 
-3.13184e-12  5.00137e-11 
-2.94314e-12  3.99789e-11 
-2.65162e-12  3.15220e-11 
-2.30500e-12  2.45817e-11 
-1.93453e-12  1.87707e-11 
-1.56761e-12  1.40543e-11 
-1.23098e-12  1.03543e-11 
-9.37186e-13  7.52992e-12 
-7.03351e-13  5.52574e-12 
-5.12305e-13  4.01493e-12 
-3.58900e-13  2.87572e-12 
-2.42017e-13  2.05349e-12 
-1.55590e-13  1.46538e-12 
-9.38321e-14  1.04708e-12 
-5.20294e-14  7.53018e-13 
-2.65007e-14  5.52988e-13 
-1.17244e-14  4.12429e-13 
-3.20681e-15  3.06252e-13 
 1.27961e-15  2.24653e-13 
 3.08157e-15  1.62039e-13 
 3.34517e-15  1.13878e-13 
-9.99900e+03  1.07297e-09 
-9.99900e+03  8.07684e-10 
-9.99900e+03  6.47797e-10 
-9.99900e+03  5.23825e-10 
-9.99900e+03  4.31531e-10 
-9.99900e+03  3.49846e-10 
-9.99900e+03  2.91664e-10 
-9.99900e+03  2.36897e-10 
-9.99900e+03  1.97792e-10 
-9.99900e+03  1.63614e-10 
-9.99900e+03  1.32856e-10 
-9.99900e+03  1.07524e-10 
-9.99900e+03  8.58796e-11 
-6.29792e-12  6.83181e-11 
-5.93704e-12  5.35485e-11 
-5.33074e-12  4.16964e-11 
-4.57079e-12  3.19756e-11 
-3.77631e-12  2.45744e-11 
-3.01574e-12  1.86780e-11 
-2.33773e-12  1.41239e-11 
-1.74476e-12  1.05239e-11 
-1.25510e-12  7.77178e-12 
-8.74029e-13  5.72713e-12 
-5.91897e-13  4.23820e-12 
-4.01778e-13  3.21322e-12 
-2.66035e-13  2.44482e-12 
-1.69309e-13  1.85794e-12 
-1.04091e-13  1.41888e-12 
-6.08312e-14  1.08605e-12 
-3.26058e-14  8.31266e-13 
-1.49808e-14  6.35455e-13 
-4.95151e-15  4.89092e-13 
 4.45574e-16  3.77439e-13 
 3.23537e-15  2.87673e-13 
 4.37613e-15  2.15313e-13 
 4.42284e-15  1.57539e-13 
 3.85340e-15  1.11805e-13 
-9.99900e+03  1.04653e-09 
-9.99900e+03  7.85014e-10 
-9.99900e+03  6.28398e-10 
-9.99900e+03  5.07637e-10 
-9.99900e+03  4.18175e-10 
-9.99900e+03  3.39201e-10 
-9.99900e+03  2.83024e-10 
-9.99900e+03  2.30157e-10 
-9.99900e+03  1.92382e-10 
-9.99900e+03  1.59339e-10 
-9.99900e+03  1.29572e-10 
-9.99900e+03  1.05020e-10 
-9.99900e+03  8.40123e-11 
-4.95029e-12  6.69396e-11 
-4.87259e-12  5.25559e-11 
-4.50658e-12  4.09929e-11 
-3.95200e-12  3.14919e-11 
-3.31798e-12  2.42429e-11 
-2.68583e-12  1.84575e-11 
-2.10582e-12  1.39808e-11 
-1.58817e-12  1.04357e-11 
-1.15324e-12  7.72005e-12 
-8.09878e-13  5.69838e-12 
-5.52355e-13  4.22296e-12 
-3.76764e-13  3.20504e-12 
-2.50287e-13  2.44061e-12 
-1.59491e-13  1.85594e-12 
-9.78305e-14  1.41795e-12 
-5.66965e-14  1.08561e-12 
-2.97603e-14  8.31023e-13 
-1.29256e-14  6.35282e-13 
-3.38972e-15  4.88942e-13 
 1.66687e-15  3.77301e-13 
 4.19184e-15  2.87548e-13 
 5.11716e-15  2.15204e-13 
 4.98530e-15  1.57449e-13 
 4.26666e-15  1.11734e-13 
-9.99900e+03  1.02166e-09 
-9.99900e+03  7.62318e-10 
-9.99900e+03  6.08317e-10 
-9.99900e+03  4.90460e-10 
-9.99900e+03  4.03769e-10 
-9.99900e+03  3.27556e-10 
-9.99900e+03  2.73484e-10 
-9.99900e+03  2.22653e-10 
-9.99900e+03  1.86329e-10 
-9.99900e+03  1.54534e-10 
-9.99900e+03  1.25865e-10 
-9.99900e+03  1.02182e-10 
-9.99900e+03  8.18897e-11 
-3.85566e-12  6.53684e-11 
-3.99513e-12  5.14217e-11 
-3.81940e-12  4.01876e-11 
-3.43142e-12  3.09374e-11 
-2.93018e-12  2.38623e-11 
-2.40556e-12  1.82042e-11 
-1.90837e-12  1.38165e-11 
-1.45480e-12  1.03344e-11 
-1.06665e-12  7.66079e-12 
-7.55616e-13  5.66554e-12 
-5.19182e-13  4.20566e-12 
-3.55992e-13  3.19583e-12 
-2.37365e-13  2.43595e-12 
-1.51538e-13  1.85377e-12 
-9.28072e-14  1.41700e-12 
-5.33835e-14  1.08518e-12 
-2.74572e-14  8.30809e-13 
-1.12257e-14  6.35132e-13 
-2.06246e-15  4.88805e-13 
 2.73297e-15  3.77168e-13 
 5.04811e-15  2.87423e-13 
 5.79591e-15  2.15090e-13 
 5.51052e-15  1.57352e-13 
 4.65862e-15  1.11657e-13 
-9.99900e+03  1.00220e-09 
-9.99900e+03  7.45073e-10 
-9.99900e+03  5.93120e-10 
-9.99900e+03  4.77409e-10 
-9.99900e+03  3.92750e-10 
-9.99900e+03  3.18581e-10 
-9.99900e+03  2.66089e-10 
-9.99900e+03  2.16804e-10 
-9.99900e+03  1.81594e-10 
-9.99900e+03  1.50765e-10 
-9.99900e+03  1.22948e-10 
-9.99900e+03  9.99444e-11 
-9.99900e+03  8.02124e-11 
-2.78903e-12  6.41248e-11 
-3.14422e-12  5.05228e-11 
-3.15489e-12  3.95487e-11 
-2.92854e-12  3.04971e-11 
-2.55524e-12  2.35601e-11 
-2.13394e-12  1.80032e-11 
-1.71624e-12  1.36862e-11 
-1.32420e-12  1.02542e-11 
-9.81106e-13  7.61392e-12 
-7.01344e-13  5.63965e-12 
-4.85469e-13  4.19209e-12 
-3.34510e-13  3.18866e-12 
-2.23729e-13  2.43236e-12 
-1.42951e-13  1.85215e-12 
-8.72676e-14  1.41632e-12 
-4.96758e-14  1.08491e-12 
