dBdt_X dBdt_Z
8.601075545302550148e-13 8.601075545302550148e-13
5.594224213945658240e-13 5.594224213945658240e-13
3.692015149049171114e-13 3.692015149049171114e-13
2.459361223890154984e-13 2.459361223890154984e-13
1.659488041274746746e-13 1.659488041274746746e-13
1.120290878399889089e-13 1.120290878399889089e-13
1.115406712176561177e-09 1.115406712176561177e-09
8.859839147549775655e-10 8.859839147549775655e-10
7.456278816855080960e-10 7.456278816855080960e-10
6.346570431407189719e-10 6.346570431407189719e-10
5.498683536446298221e-10 5.498683536446298221e-10
4.728790715380309050e-10 4.728790715380309050e-10
4.162920053044381943e-10 4.162920053044381943e-10
3.610239132847365448e-10 3.610239132847365448e-10
3.192573687114705273e-10 3.192573687114705273e-10
2.811567948255806246e-10 2.811567948255806246e-10
2.451361227066159526e-10 2.451361227066159526e-10
2.134173796406244919e-10 2.134173796406244919e-10
1.846127308136947077e-10 1.846127308136947077e-10
1.594243687927584656e-10 1.594243687927584656e-10
1.363838295595131657e-10 1.363838295595131657e-10
1.161673981850606934e-10 1.161673981850606934e-10
9.785658516206176673e-11 9.785658516206176673e-11
8.204965366563869196e-11 8.204965366563869196e-11
6.797935143722045329e-11 6.797935143722045329e-11
5.568472086740128053e-11 5.568472086740128053e-11
4.470844920363980446e-11 4.470844920363980446e-11
3.511750011357157030e-11 3.511750011357157030e-11
2.698876844600217817e-11 2.698876844600217817e-11
2.024788431455522961e-11 2.024788431455522961e-11
1.504657713063947816e-11 1.504657713063947816e-11
1.087299602991933069e-11 1.087299602991933069e-11
7.574489314158564151e-12 7.574489314158564151e-12
5.112685439405820385e-12 5.112685439405820385e-12
3.340564422607288984e-12 3.340564422607288984e-12
2.113734417070918724e-12 2.113734417070918724e-12
1.311322172824789794e-12 1.311322172824789794e-12
8.308787148128636899e-13 8.308787148128636899e-13
5.447712807880146222e-13 5.447712807880146222e-13
3.622741322216862404e-13 3.622741322216862404e-13
2.429251858840473441e-13 2.429251858840473441e-13
1.646818279253221203e-13 1.646818279253221203e-13
1.114703685767420017e-13 1.114703685767420017e-13
1.062890675152419448e-09 1.062890675152419448e-09
8.424434062166821871e-10 8.424434062166821871e-10
7.078879997885727453e-10 7.078879997885727453e-10
6.016847404662436153e-10 6.016847404662436153e-10
5.206069362619456252e-10 5.206069362619456252e-10
4.470010572388671592e-10 4.470010572388671592e-10
3.929159639675169228e-10 3.929159639675169228e-10
3.401263062867437291e-10 3.401263062867437291e-10
3.002909150149318986e-10 3.002909150149318986e-10
2.639958064163074801e-10 2.639958064163074801e-10
2.297294984019457994e-10 2.297294984019457994e-10
1.996104326959007033e-10 1.996104326959007033e-10
1.723021629777908503e-10 1.723021629777908503e-10
1.484679792864665098e-10 1.484679792864665098e-10
1.267129150103676786e-10 1.267129150103676786e-10
1.076688237413335990e-10 1.076688237413335990e-10
9.046592673015251990e-11 9.046592673015251990e-11
7.566809254672894779e-11 7.566809254672894779e-11
6.253848935535960697e-11 6.253848935535960697e-11
5.110766815779709312e-11 5.110766815779709312e-11
4.093939808964377096e-11 4.093939808964377096e-11
3.208970855125701460e-11 3.208970855125701460e-11
2.461875972613333624e-11 2.461875972613333624e-11
1.844803120063976522e-11 1.844803120063976522e-11
1.370475207380797390e-11 1.370475207380797390e-11
9.908910213651149609e-12 9.908910213651149609e-12
6.914689990080903967e-12 6.914689990080903967e-12
4.682780778017698266e-12 4.682780778017698266e-12
3.076172828781980653e-12 3.076172828781980653e-12
1.962198758540942692e-12 1.962198758540942692e-12
1.230726251606443318e-12 1.230726251606443318e-12
7.894888501398097238e-13 7.894888501398097238e-13
5.238610436909583157e-13 5.238610436909583157e-13
3.522620639112574017e-13 3.522620639112574017e-13
2.384844728955732246e-13 2.384844728955732246e-13
1.627611989626725637e-13 1.627611989626725637e-13
1.106011013002197111e-13 1.106011013002197111e-13
1.028952540343774806e-09 1.028952540343774806e-09
8.119763257219400664e-10 8.119763257219400664e-10
6.805109698671241252e-10 6.805109698671241252e-10
5.772630931668357903e-10 5.772630931668357903e-10
4.987050477139972499e-10 4.987050477139972499e-10
4.274886369494238479e-10 4.274886369494238479e-10
3.752111410816468579e-10 3.752111410816468579e-10
3.242332520288111316e-10 3.242332520288111316e-10
2.858207780808955479e-10 2.858207780808955479e-10
2.508603366401004695e-10 2.508603366401004695e-10
2.178943217154331290e-10 2.178943217154331290e-10
1.889638487087446704e-10 1.889638487087446704e-10
1.627693986715206780e-10 1.627693986715206780e-10
1.399452922708090469e-10 1.399452922708090469e-10
1.191516660654974427e-10 1.191516660654974427e-10
1.009875932802483698e-10 1.009875932802483698e-10
8.462057190365501211e-11 8.462057190365501211e-11
7.059015332102527030e-11 7.059015332102527030e-11
5.818163786158027658e-11 5.818163786158027658e-11
4.741918797392063599e-11 4.741918797392063599e-11
3.788200460957881912e-11 3.788200460957881912e-11
2.961728688017525098e-11 2.961728688017525098e-11
2.267078577831727512e-11 2.267078577831727512e-11
1.695942336735308963e-11 1.695942336735308963e-11
1.258906155414044747e-11 1.258906155414044747e-11
9.103312901338818448e-12 9.103312901338818448e-12
6.360658843678378215e-12 6.360658843678378215e-12
4.320174637243583309e-12 4.320174637243583309e-12
2.852274253702303258e-12 2.852274253702303258e-12
1.833411736997705633e-12 1.833411736997705633e-12
1.162038565344725363e-12 1.162038565344725363e-12
7.541615799559328745e-13 7.541615799559328745e-13
5.060096354837415765e-13 5.060096354837415765e-13
3.437231135149814622e-13 3.437231135149814622e-13
2.347059684769011629e-13 2.347059684769011629e-13
1.611316797336719670e-13 1.611316797336719670e-13
1.098637593982774780e-13 1.098637593982774780e-13
9.958615622409003491e-10 9.958615622409003491e-10
7.844492382984154895e-10 7.844492382984154895e-10
6.564918926869760896e-10 6.564918926869760896e-10
5.561760587995757066e-10 5.561760587995757066e-10
4.799627861244215174e-10 4.799627861244215174e-10
4.109141928437958494e-10 4.109141928437958494e-10
3.602461488179880472e-10 3.602461488179880472e-10
3.108564405808712610e-10 3.108564405808712610e-10
2.736714044116488677e-10 2.736714044116488677e-10
2.398535853855595843e-10 2.398535853855595843e-10
2.079946557513150732e-10 2.079946557513150732e-10
1.800726211492025599e-10 1.800726211492025599e-10
1.548224796985089245e-10 1.548224796985089245e-10
1.328552154408792574e-10 1.328552154408792574e-10
1.128781408293229985e-10 1.128781408293229985e-10
9.546201173225693595e-11 9.546201173225693595e-11
7.980509168442696843e-11 7.980509168442696843e-11
6.642479085707278826e-11 6.642479085707278826e-11
5.462469481222443406e-11 5.462469481222443406e-11
4.442299281835509490e-11 4.442299281835509490e-11
3.541191934224209443e-11 3.541191934224209443e-11
2.763117524080974298e-11 2.763117524080974298e-11
2.111507523117543016e-11 2.111507523117543016e-11
1.577739977099169124e-11 1.577739977099169124e-11
1.170756353733623144e-11 1.170756353733623144e-11
8.469784561634391529e-12 8.469784561634391529e-12
5.926930888634988915e-12 5.926930888634988915e-12
4.037423900656836140e-12 4.037423900656836140e-12
2.678241519923302762e-12 2.678241519923302762e-12
1.733538335770033692e-12 1.733538335770033692e-12
1.108818899251155861e-12 1.108818899251155861e-12
7.267635951218785205e-13 7.267635951218785205e-13
4.921273108398792147e-13 4.921273108398792147e-13
3.370503972330139974e-13 3.370503972330139974e-13
2.317294815090163481e-13 2.317294815090163481e-13
1.598340193123297488e-13 1.598340193123297488e-13
1.092706099358548689e-13 1.092706099358548689e-13
1.010579792086569024e-09 1.010579792086569024e-09
7.912973040135559311e-10 7.912973040135559311e-10
6.583498914883241893e-10 6.583498914883241893e-10
5.544079985618240149e-10 5.544079985618240149e-10
4.759630584697775556e-10 4.759630584697775556e-10
4.053903737455246616e-10 4.053903737455246616e-10
3.539807350782314526e-10 3.539807350782314526e-10
3.041882768752927701e-10 3.041882768752927701e-10
2.669421349271059583e-10 2.669421349271059583e-10
2.331809322606012467e-10 2.331809322606012467e-10
2.014661158054684557e-10 2.014661158054684557e-10
1.737454825127775437e-10 1.737454825127775437e-10
1.487195730898902700e-10 1.487195730898902700e-10
1.269797523821520627e-10 1.269797523821520627e-10
1.072346882914954164e-10 1.072346882914954164e-10
9.004341724905318200e-11 9.004341724905318200e-11
7.461665557765962711e-11 7.461665557765962711e-11
6.148038750945917027e-11 6.148038750945917027e-11
4.995079204985438655e-11 4.995079204985438655e-11
4.005791522162608163e-11 4.005791522162608163e-11
3.140632957352059685e-11 3.140632957352059685e-11
2.404196482731089165e-11 2.404196482731089165e-11
1.798669647749105853e-11 1.798669647749105853e-11
1.314375574729905426e-11 1.314375574729905426e-11
9.561849830426661454e-12 9.561849830426661454e-12
6.793692702138349779e-12 6.793692702138349779e-12
4.680612993236619417e-12 4.680612993236619417e-12
3.159331565579256694e-12 3.159331565579256694e-12
2.096880407746060222e-12 2.096880407746060222e-12
1.375653183458482690e-12 1.375653183458482690e-12
9.056155166320983216e-13 9.056155166320983216e-13
6.170276548943265121e-13 6.170276548943265121e-13
4.349061348577611663e-13 4.349061348577611663e-13
3.093925974300546922e-13 3.093925974300546922e-13
2.198430102682170003e-13 2.198430102682170003e-13
1.552944870260903629e-13 1.552944870260903629e-13
1.077473391478622716e-13 1.077473391478622716e-13
9.945256153392115549e-10 9.945256153392115549e-10
7.763875495403253822e-10 7.763875495403253822e-10
6.445867572130958421e-10 6.445867572130958421e-10
5.418614452811509910e-10 5.418614452811509910e-10
4.645305946476649110e-10 4.645305946476649110e-10
3.950459512733742913e-10 3.950459512733742913e-10
3.444714436260854446e-10 3.444714436260854446e-10
2.955221680611076466e-10 2.955221680611076466e-10
2.589459342354379493e-10 2.589459342354379493e-10
2.258208226843143697e-10 2.258208226843143697e-10
1.947364341153183485e-10 1.947364341153183485e-10
1.676081662487686154e-10 1.676081662487686154e-10
1.431530979318563276e-10 1.431530979318563276e-10
1.219496979106090175e-10 1.219496979106090175e-10
1.027359707342418936e-10 1.027359707342418936e-10
8.605060599088763976e-11 8.605060599088763976e-11
7.112301497165241493e-11 7.112301497165241493e-11
5.846226616063030692e-11 5.846226616063030692e-11
4.738918491517951572e-11 4.738918491517951572e-11
3.792461221028808144e-11 3.792461221028808144e-11
2.967792343788952936e-11 2.967792343788952936e-11
2.268518312619660911e-11 2.268518312619660911e-11
1.695609320791041436e-11 1.695609320791041436e-11
1.238929464854363894e-11 1.238929464854363894e-11
9.020831242976537008e-12 9.020831242976537008e-12
6.421441283480641441e-12 6.421441283480641441e-12
4.438300196177759034e-12 4.438300196177759034e-12
3.009836119776273058e-12 3.009836119776273058e-12
2.010196795151591333e-12 2.010196795151591333e-12
1.329090779349210433e-12 1.329090779349210433e-12
8.824694549252700109e-13 8.824694549252700109e-13
6.058344001652738266e-13 6.058344001652738266e-13
4.295115416479172588e-13 4.295115416479172588e-13
3.068897252571735127e-13 3.068897252571735127e-13
2.187354275109906028e-13 2.187354275109906028e-13
1.547838258829164346e-13 1.547838258829164346e-13
1.074802918979605873e-13 1.074802918979605873e-13
9.891606061548279192e-10 9.891606061548279192e-10
7.659579400176710954e-10 7.659579400176710954e-10
6.325197131153852714e-10 6.325197131153852714e-10
5.295307613128618855e-10 5.295307613128618855e-10
4.526865731743507210e-10 4.526865731743507210e-10
3.839726860831066094e-10 3.839726860831066094e-10
3.341136017418520224e-10 3.341136017418520224e-10
2.859419212938700918e-10 2.859419212938700918e-10
2.500085893722150205e-10 2.500085893722150205e-10
2.175070437036523415e-10 2.175070437036523415e-10
1.870563191746500868e-10 1.870563191746500868e-10
1.605448216760057364e-10 1.605448216760057364e-10
1.367027893481234630e-10 1.367027893481234630e-10
1.160949531200360750e-10 1.160949531200360750e-10
9.748915018192226314e-11 9.748915018192226314e-11
8.139674804307170298e-11 8.139674804307170298e-11
6.706579578385466597e-11 6.706579578385466597e-11
5.498323831742613532e-11 5.498323831742613532e-11
4.447076719457016628e-11 4.447076719457016628e-11
3.553531162795275499e-11 3.553531162795275499e-11
2.778920227979257549e-11 2.778920227979257549e-11
2.125331206291084342e-11 2.125331206291084342e-11
1.591957847015837115e-11 1.591957847015837115e-11
1.167868834496756002e-11 1.167868834496756002e-11
8.550596208879357931e-12 8.550596208879357931e-12
6.130391970082437938e-12 6.130391970082437938e-12
4.275372873807707026e-12 4.275372873807707026e-12
2.928800038754917628e-12 2.928800038754917628e-12
1.976549070652332203e-12 1.976549070652332203e-12
1.319676593697491944e-12 1.319676593697491944e-12
8.827188513441377402e-13 8.827188513441377402e-13
6.082602720670419453e-13 6.082602720670419453e-13
4.316044277299435379e-13 4.316044277299435379e-13
3.081516022115839619e-13 3.081516022115839619e-13
2.192910234347025631e-13 2.192910234347025631e-13
1.549063246246765585e-13 1.549063246246765585e-13
1.074083372302487669e-13 1.074083372302487669e-13
9.725527740574471022e-10 9.725527740574471022e-10
7.506064342725807784e-10 7.506064342725807784e-10
6.183238946981213368e-10 6.183238946981213368e-10
5.165992171188822542e-10 5.165992171188822542e-10
4.409752247804734920e-10 4.409752247804734920e-10
3.734901406650164265e-10 3.734901406650164265e-10
3.245860583144683742e-10 3.245860583144683742e-10
2.773729876663505869e-10 2.773729876663505869e-10
2.421836505161049818e-10 2.421836505161049818e-10
2.103754859553151281e-10 2.103754859553151281e-10
1.805987689307207889e-10 1.805987689307207889e-10
1.547067051017004144e-10 1.547067051017004144e-10
1.314516998892839637e-10 1.314516998892839637e-10
1.113859531935472345e-10 1.113859531935472345e-10
9.330797888495225845e-11 9.330797888495225845e-11
7.770993004374217094e-11 7.770993004374217094e-11
6.385868320832902589e-11 6.385868320832902589e-11
5.222462736026954977e-11 5.222462736026954977e-11
4.213679864317990996e-11 4.213679864317990996e-11
3.359480428694898487e-11 3.359480428694898487e-11
2.621716144079705242e-11 2.621716144079705242e-11
2.001697341685081940e-11 2.001697341685081940e-11
1.497661338654243007e-11 1.497661338654243007e-11
1.098380146036540605e-11 1.098380146036540605e-11
8.048037350807435099e-12 8.048037350807435099e-12
5.780819340163552289e-12 5.780819340163552289e-12
4.044564719999772144e-12 4.044564719999772144e-12
2.783879029951232426e-12 2.783879029951232426e-12
1.890688118524303910e-12 1.890688118524303910e-12
1.272282246955071014e-12 1.272282246955071014e-12
8.583537924582696681e-13 8.583537924582696681e-13
5.960298975405671478e-13 5.960298975405671478e-13
4.254708741477817792e-13 4.254708741477817792e-13
3.051729797669457447e-13 3.051729797669457447e-13
2.178993097227941729e-13 2.178993097227941729e-13
1.542337003028947747e-13 1.542337003028947747e-13
1.070504622188595131e-13 1.070504622188595131e-13
9.549568147477671507e-10 9.549568147477671507e-10
7.348262451227467344e-10 7.348262451227467344e-10
6.033511628068012358e-10 6.033511628068012358e-10
5.023886053225388647e-10 5.023886053225388647e-10
4.276273082161335289e-10 4.276273082161335289e-10
3.611853543615772042e-10 3.611853543615772042e-10
3.132401121933530116e-10 3.132401121933530116e-10
2.671277346989741671e-10 2.671277346989741671e-10
2.328992284418017521e-10 2.328992284418017521e-10
2.020282506523702949e-10 2.020282506523702949e-10
1.731845338098121359e-10 1.731845338098121359e-10
1.481455636204275984e-10 1.481455636204275984e-10
1.256730019967895102e-10 1.256730019967895102e-10
1.062852459118183957e-10 1.062852459118183957e-10
8.880937826949348329e-11 8.880937826949348329e-11
7.371892266425218159e-11 7.371892266425218159e-11
6.030946944941722418e-11 6.030946944941722418e-11
4.904908486917366010e-11 4.904908486917366010e-11
3.930004001240484619e-11 3.930004001240484619e-11
3.107278472418302334e-11 3.107278472418302334e-11
2.400378828863000876e-11 2.400378828863000876e-11
1.811100886465992664e-11 1.811100886465992664e-11
1.337329718736901988e-11 1.337329718736901988e-11
9.676508289864071037e-12 9.676508289864071037e-12
7.011739344654587021e-12 7.011739344654587021e-12
4.992649648464308432e-12 4.992649648464308432e-12
3.474707916230600972e-12 3.474707916230600972e-12
2.393857785357497196e-12 2.393857785357497196e-12
1.640180611217937233e-12 1.640180611217937233e-12
1.122975656546157765e-12 1.122975656546157765e-12
7.762461791114104211e-13 7.762461791114104211e-13
5.527779610543243957e-13 5.527779610543243957e-13
4.032028961367302412e-13 4.032028961367302412e-13
2.943549893100419319e-13 2.943549893100419319e-13
2.130582706479601228e-13 2.130582706479601228e-13
1.521540322218232881e-13 1.521540322218232881e-13
1.061410011443903035e-13 1.061410011443903035e-13
9.363319207558870362e-10 9.363319207558870362e-10
7.178633227339594593e-10 7.178633227339594593e-10
5.878020400328294190e-10 5.878020400328294190e-10
4.883253977375311469e-10 4.883253977375311469e-10
4.149781484451622280e-10 4.149781484451622280e-10
3.499592903729913929e-10 3.499592903729913929e-10
3.031212764084715276e-10 3.031212764084715276e-10
2.581202420332555625e-10 2.581202420332555625e-10
2.247523504165301567e-10 2.247523504165301567e-10
1.946818675691535292e-10 1.946818675691535292e-10
1.666146537580613986e-10 1.666146537580613986e-10
1.422873362226668047e-10 1.422873362226668047e-10
1.204870968637247989e-10 1.204870968637247989e-10
1.017168329963574191e-10 1.017168329963574191e-10
8.483657250952039335e-11 8.483657250952039335e-11
7.029612140622118253e-11 7.029612140622118253e-11
5.740971334646719204e-11 5.740971334646719204e-11
4.662314691349058589e-11 4.662314691349058589e-11
3.730898062618649404e-11 3.730898062618649404e-11
2.947006825189818731e-11 2.947006825189818731e-11
2.275119003093094005e-11 2.275119003093094005e-11
1.716371555611863858e-11 1.716371555611863858e-11
1.268063487621558780e-11 1.268063487621558780e-11
9.188175370968367222e-12 9.188175370968367222e-12
6.672747910256633494e-12 6.672747910256633494e-12
4.766405985348855616e-12 4.766405985348855616e-12
3.331725219603062973e-12 3.331725219603062973e-12
2.307794836637299664e-12 2.307794836637299664e-12
1.591114036774378205e-12 1.591114036774378205e-12
1.096742355414400540e-12 1.096742355414400540e-12
7.629670816746816762e-13 7.629670816746816762e-13
5.460184259450434792e-13 5.460184259450434792e-13
3.996363971380654892e-13 3.996363971380654892e-13
2.924410069772609803e-13 2.924410069772609803e-13
2.120044528338694074e-13 2.120044528338694074e-13
1.515301195634491361e-13 1.515301195634491361e-13
1.057448937943674528e-13 1.057448937943674528e-13
9.075488839230062208e-10 9.075488839230062208e-10
6.942404076640402335e-10 6.942404076640402335e-10
5.671523183515659852e-10 5.671523183515659852e-10
4.701569837811327910e-10 4.701569837811327910e-10
3.988975821237800310e-10 3.988975821237800310e-10
3.358954723066734073e-10 3.358954723066734073e-10
2.905948007941138673e-10 2.905948007941138673e-10
2.471166366104358390e-10 2.471166366104358390e-10
2.149067252167376321e-10 2.149067252167376321e-10
1.858982865127704040e-10 1.858982865127704040e-10
1.588449847214760800e-10 1.588449847214760800e-10
1.354281290503127085e-10 1.354281290503127085e-10
1.144736683906603469e-10 1.144736683906603469e-10
9.646619596899788333e-11 9.646619596899788333e-11
8.030897800350499349e-11 8.030897800350499349e-11
6.642583165434368013e-11 6.642583165434368013e-11
5.415536614142399729e-11 5.415536614142399729e-11
4.391810329331414703e-11 4.391810329331414703e-11
3.510223288352936707e-11 3.510223288352936707e-11
2.770333908886222677e-11 2.770333908886222677e-11
2.137739940133375707e-11 2.137739940133375707e-11
1.612944974133938421e-11 1.612944974133938421e-11
1.192729513341496440e-11 1.192729513341496440e-11
8.658662590994900755e-12 8.658662590994900755e-12
6.305839134759921837e-12 6.305839134759921837e-12
4.521766158589277304e-12 4.521766158589277304e-12
3.177113523812948964e-12 3.177113523812948964e-12
2.214588765205842938e-12 2.214588765205842938e-12
1.537775038519691451e-12 1.537775038519691451e-12
1.068015164535629450e-12 1.068015164535629450e-12
7.482370594814976554e-13 7.482370594814976554e-13
5.383765933227945621e-13 5.383765933227945621e-13
3.955055422779253706e-13 3.955055422779253706e-13
2.901581887391685708e-13 2.901581887391685708e-13
2.107070428311572619e-13 2.107070428311572619e-13
1.507435216831049883e-13 1.507435216831049883e-13
1.052403814772461581e-13 1.052403814772461581e-13
8.828890394094260289e-10 8.828890394094260289e-10
6.730363543037300050e-10 6.730363543037300050e-10
5.481819144132969356e-10 5.481819144132969356e-10
4.532288412361715337e-10 4.532288412361715337e-10
3.838128649821619374e-10 3.838128649821619374e-10
3.226565459340723709e-10 3.226565459340723709e-10
2.787957658599539357e-10 2.787957658599539357e-10
2.367619452483051410e-10 2.367619452483051410e-10
2.056570740324495924e-10 2.056570740324495924e-10
1.776625413158484448e-10 1.776625413158484448e-10
1.515759102182694271e-10 1.515759102182694271e-10
1.290242512922183428e-10 1.290242512922183428e-10
1.088707345470661652e-10 1.088707345470661652e-10
9.158263194403751192e-11 9.158263194403751192e-11
7.610448819744624823e-11 7.610448819744624823e-11
6.283641764759770393e-11 6.283641764759770393e-11
5.114043633258711670e-11 5.114043633258711670e-11
4.141389114991003886e-11 4.141389114991003886e-11
3.306035131239665789e-11 3.306035131239665789e-11
2.606901940329993000e-11 2.606901940329993000e-11
2.010659773422601578e-11 2.010659773422601578e-11
1.517247958224395520e-11 1.517247958224395520e-11
1.122987530607905566e-11 1.122987530607905566e-11
8.168025746753944814e-12 8.168025746753944814e-12
5.965480481325483278e-12 5.965480481325483278e-12
4.294479270982911738e-12 4.294479270982911738e-12
3.033151578600206636e-12 3.033151578600206636e-12
2.127530199339423617e-12 2.127530199339423617e-12
1.487722483983518162e-12 1.487722483983518162e-12
1.040860528606410909e-12 1.040860528606410909e-12
7.341521915581065924e-13 7.341521915581065924e-13
5.309503012238223455e-13 5.309503012238223455e-13
3.914087038908409634e-13 3.914087038908409634e-13
2.878376726993796715e-13 2.878376726993796715e-13
2.093519701428068942e-13 2.093519701428068942e-13
1.499036275174876869e-13 1.499036275174876869e-13
1.046947218574950687e-13 1.046947218574950687e-13
8.545808020845830383e-10 8.545808020845830383e-10
6.511615544456201958e-10 6.511615544456201958e-10
5.297428350772102655e-10 5.297428350772102655e-10
4.373973567073021944e-10 4.373973567073021944e-10
3.700162376516934165e-10 3.700162376516934165e-10
3.107694073644227716e-10 3.107694073644227716e-10
2.683457200130855519e-10 2.683457200130855519e-10
2.277260193022622205e-10 2.277260193022622205e-10
1.976836304641478158e-10 1.976836304641478158e-10
1.706520310783355707e-10 1.706520310783355707e-10
1.454705587290837016e-10 1.454705587290837016e-10
1.237136128395227640e-10 1.237136128395227640e-10
1.042833254054836140e-10 1.042833254054836140e-10
8.763207513106738953e-11 8.763207513106738953e-11
7.274308602786234795e-11 7.274308602786234795e-11
5.999855771454054658e-11 5.999855771454054658e-11
4.878254204887304783e-11 4.878254204887304783e-11
3.947406360992292364e-11 3.947406360992292364e-11
3.149308420030383634e-11 3.149308420030383634e-11
2.482513744798718111e-11 2.482513744798718111e-11
1.914725602797980978e-11 1.914725602797980978e-11
1.445549300265118530e-11 1.445549300265118530e-11
1.071088872508351726e-11 1.071088872508351726e-11
7.804981888997219940e-12 7.804981888997219940e-12
5.714596284071900789e-12 5.714596284071900789e-12
4.127364521194323838e-12 4.127364521194323838e-12
2.927410024398152956e-12 2.927410024398152956e-12
2.063487641395226598e-12 2.063487641395226598e-12
1.450706874733023013e-12 1.450706874733023013e-12
1.020550142902298210e-12 1.020550142902298210e-12
7.234002312106085117e-13 7.234002312106085117e-13
5.251116811402876308e-13 5.251116811402876308e-13
3.880711092952046021e-13 3.880711092952046021e-13
2.858707078777070428e-13 2.858707078777070428e-13
2.081578097069309506e-13 2.081578097069309506e-13
1.491433552144910698e-13 1.491433552144910698e-13
1.041952061982004998e-13 1.041952061982004998e-13
8.383640379340243897e-10 8.383640379340243897e-10
6.320848781039503285e-10 6.320848781039503285e-10
5.090368711736122768e-10 5.090368711736122768e-10
4.159531416400827683e-10 4.159531416400827683e-10
3.486056711348964986e-10 3.486056711348964986e-10
2.897292747020695693e-10 2.897292747020695693e-10
2.477055393169254178e-10 2.477055393169254178e-10
2.074940192983308037e-10 2.074940192983308037e-10
1.777599350781139836e-10 1.777599350781139836e-10
1.510443365689510570e-10 1.510443365689510570e-10
1.262405383529780350e-10 1.262405383529780350e-10
1.049729863078885457e-10 1.049729863078885457e-10
8.616765756773785244e-11 8.616765756773785244e-11
7.029959838050697808e-11 7.029959838050697808e-11
5.641245831107447777e-11 5.641245831107447777e-11
4.483964437740594798e-11 4.483964437740594798e-11
3.499334769596860968e-11 3.499334769596860968e-11
2.720611044324509220e-11 2.720611044324509220e-11
2.083227085573128055e-11 2.083227085573128055e-11
1.579241659986353815e-11 1.579241659986353815e-11
1.173898893589140315e-11 1.173898893589140315e-11
8.601132514838709760e-12 8.601132514838709760e-12
6.257036831545272532e-12 6.257036831545272532e-12
4.553812888437485643e-12 4.553812888437485643e-12
3.394506296799279274e-12 3.394506296799279274e-12
2.538611947302304457e-12 2.538611947302304457e-12
1.896078092152900883e-12 1.896078092152900883e-12
1.425119608483974178e-12 1.425119608483974178e-12
1.075126825473022778e-12 1.075126825473022778e-12
8.118239147112944039e-13 8.118239147112944039e-13
6.126785638711515760e-13 6.126785638711515760e-13
4.660166023330264899e-13 4.660166023330264899e-13
3.557148183016597885e-13 3.557148183016597885e-13
2.682253957285098263e-13 2.682253957285098263e-13
1.986534299338376857e-13 1.986534299338376857e-13
1.439351905889354918e-13 1.439351905889354918e-13
1.012669821957647267e-13 1.012669821957647267e-13
8.178596518363423026e-10 8.178596518363423026e-10
6.163725012542080369e-10 6.163725012542080369e-10
4.958464254396031687e-10 4.958464254396031687e-10
4.046428923859287147e-10 4.046428923859287147e-10
3.387751234744731785e-10 3.387751234744731785e-10
2.813371071701685246e-10 2.813371071701685246e-10
2.404472441136680768e-10 2.404472441136680768e-10
2.013993772831880158e-10 2.013993772831880158e-10
1.725698476273298997e-10 1.725698476273298997e-10
1.466813526116064716e-10 1.466813526116064716e-10
1.226540731123143800e-10 1.226540731123143800e-10
1.020565593700895161e-10 1.020565593700895161e-10
8.384399184234058574e-11 8.384399184234058574e-11
6.847411921046343105e-11 6.847411921046343105e-11
5.501842000016999222e-11 5.501842000016999222e-11
4.379866426018389502e-11 4.379866426018389502e-11
3.424412587164395443e-11 3.424412587164395443e-11
2.667605885085387322e-11 2.667605885085387322e-11
2.047139187436437102e-11 2.047139187436437102e-11
1.555493572709249464e-11 1.555493572709249464e-11
1.159152722126983953e-11 1.159152722126983953e-11
8.514653342222697014e-12 8.514653342222697014e-12
6.209026826886799820e-12 6.209026826886799820e-12
4.528112084934426399e-12 4.528112084934426399e-12
3.380120156667560439e-12 3.380120156667560439e-12
2.530435941427278204e-12 2.530435941427278204e-12
1.891293047462916958e-12 1.891293047462916958e-12
1.422025963240606793e-12 1.422025963240606793e-12
1.072894646727130401e-12 1.072894646727130401e-12
8.100740405602827203e-13 8.100740405602827203e-13
6.112398889710242601e-13 6.112398889710242601e-13
4.648118103403693026e-13 4.648118103403693026e-13
3.547099987608980939e-13 3.547099987608980939e-13
2.674036258702696583e-13 2.674036258702696583e-13
1.979983748865537597e-13 1.979983748865537597e-13
1.434298246685806522e-13 1.434298246685806522e-13
1.008926443072367766e-13 1.008926443072367766e-13
8.060621202586757552e-10 8.060621202586757552e-10
6.060508237786678724e-10 6.060508237786678724e-10
4.863066672008681655e-10 4.863066672008681655e-10
3.958308905704099483e-10 3.958308905704099483e-10
3.307496713617694499e-10 3.307496713617694499e-10
2.742448788266921748e-10 2.742448788266921748e-10
2.341944552753773060e-10 2.341944552753773060e-10
1.960771977071183586e-10 1.960771977071183586e-10
1.680109074374076377e-10 1.680109074374076377e-10
1.428349512569462683e-10 1.428349512569462683e-10
1.194869623471046144e-10 1.194869623471046144e-10
9.948293498599409682e-11 9.948293498599409682e-11
8.179885964881215297e-11 8.179885964881215297e-11
6.687519912019892693e-11 6.687519912019892693e-11
5.380664606584116838e-11 5.380664606584116838e-11
4.290347947138486667e-11 4.290347947138486667e-11
3.360967999321787207e-11 3.360967999321787207e-11
2.623593694831632237e-11 2.623593694831632237e-11
2.017974503972730041e-11 2.017974503972730041e-11
1.536994749151520105e-11 1.536994749151520105e-11
1.148278658564460827e-11 1.148278658564460827e-11
